"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.6116,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.5448,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-12",102.471,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.3598,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.1811,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.9898,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-04",102.0787,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-05",102.3835,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-06",102.6568,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-07",102.6077,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-08",102.2567,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.8285,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.6051,
